Time,Generated,From grid,C
2024-02-14 12:30:00,3569,-1624,1945
2024-02-14 13:00:00,3549,-1743,1806
2024-02-14 13:30:00,2664,2239,4903
2024-02-14 14:00:00,3537,334,3871
2024-02-14 14:30:00,3602,-785,2817
2024-02-14 15:00:00,1290,3272,4562
2024-02-14 15:30:00,2046,3019,5065
2024-02-14 16:00:00,1040,1262,2302
2024-02-14 16:30:00,494,117,611
2024-02-14 17:00:00,252,235,487
2024-02-14 17:30:00,156,1975,2131
2024-02-14 18:00:00,5,2070,2075
2024-02-14 18:30:00,0,2135,2135
2024-02-14 19:00:00,0.615,2333,2334
2024-02-14 19:30:00,1.23,3586,3587
2024-02-14 20:00:00,1.85,560,562
2024-02-14 20:30:00,2.46,590,592
2024-02-14 21:00:00,3.08,669,672
2024-02-14 21:30:00,3.69,648,652
2024-02-14 22:00:00,4.31,738,742
2024-02-14 22:30:00,4.92,1920,1925
2024-02-14 23:00:00,5.54,321,327
2024-02-14 23:30:00,6.15,299,305
2024-02-15 00:00:00,6.77,149,156
2024-02-15 00:30:00,7.38,232,239
2024-02-15 01:00:00,8,226,234
2024-02-15 01:30:00,8.62,148,157
2024-02-15 02:00:00,9.23,142,151
2024-02-15 02:30:00,9.85,148,158
2024-02-15 03:00:00,10.5,242,252
2024-02-15 03:30:00,11.1,237,248
2024-02-15 04:00:00,11.7,146,158
2024-02-15 04:30:00,12.3,151,163
2024-02-15 05:00:00,12.9,151,164
2024-02-15 05:30:00,13.5,148,162
2024-02-15 06:00:00,14.2,2035,2049
2024-02-15 06:30:00,14.8,3406,3421
2024-02-15 07:00:00,15.4,2441,2456
2024-02-15 07:30:00,16,2131,2147
2024-02-15 08:00:00,167,3988,4155
2024-02-15 08:30:00,354,4925,5279
2024-02-15 09:00:00,725,2031,2756
2024-02-15 09:30:00,926,961,1887
2024-02-15 10:00:00,1027,902,1929
2024-02-15 10:30:00,2189,-149,2040
2024-02-15 11:00:00,1816,0,1816
2024-02-15 11:30:00,2446,-2049,397
2024-02-15 12:00:00,2330,95,2425
2024-02-15 12:30:00,1785,1301,3086
2024-02-15 13:00:00,1783,619,2402
2024-02-15 13:30:00,2195,-1669,526
2024-02-15 14:00:00,1370,-744,626
2024-02-15 14:30:00,1232,1336,2568
2024-02-15 15:00:00,1599,-997,602
2024-02-15 15:30:00,1480,-1219,261
2024-02-15 16:00:00,1285,-1042,243
2024-02-15 16:30:00,635,-472,163
2024-02-15 17:00:00,356,-34,322
2024-02-15 17:30:00,96,184,280
2024-02-15 18:00:00,8,505,513
2024-02-15 18:30:00,0,3223,3223
2024-02-15 19:00:00,0.741,1608,1609
2024-02-15 19:30:00,1.48,2229,2230
2024-02-15 20:00:00,2.22,372,374
2024-02-15 20:30:00,2.96,395,398
2024-02-15 21:00:00,3.7,2415,2419
2024-02-15 21:30:00,4.44,453,457
2024-02-15 22:00:00,5.19,407,412
2024-02-15 22:30:00,5.93,404,410
2024-02-15 23:00:00,6.67,331,338
2024-02-15 23:30:00,7.41,295,302
2024-02-16 00:00:00,8.15,157,165
2024-02-16 00:30:00,8.89,248,257
2024-02-16 01:00:00,9.63,237,247
2024-02-16 01:30:00,10.4,225,235
2024-02-16 02:00:00,11.1,145,156
2024-02-16 02:30:00,11.9,147,159
2024-02-16 03:00:00,12.6,149,162
2024-02-16 03:30:00,13.3,250,263
2024-02-16 04:00:00,14.1,229,243
2024-02-16 04:30:00,14.8,152,167
2024-02-16 05:00:00,15.6,148,164
2024-02-16 05:30:00,16.3,148,164
2024-02-16 06:00:00,17,4859,4876
2024-02-16 06:30:00,17.8,3278,3296
2024-02-16 07:00:00,18.5,2028,2047
2024-02-16 07:30:00,19.3,389,408
2024-02-16 08:00:00,20,2260,2280
2024-02-16 08:30:00,82,2284,2366
2024-02-16 09:00:00,146,2311,2457
2024-02-16 09:30:00,207,2168,2375
2024-02-16 10:00:00,229,148,377
2024-02-16 10:30:00,239,1712,1951
2024-02-16 11:00:00,315,-145,170
2024-02-16 11:30:00,418,-265,153
2024-02-16 12:00:00,835,-587,248
2024-02-16 12:30:00,633,-399,234
2024-02-16 13:00:00,852,-703,149
2024-02-16 13:30:00,496,-347,149
2024-02-16 14:00:00,380,-234,146
2024-02-16 14:30:00,336,-182,154
2024-02-16 15:00:00,391,-156,235
2024-02-16 15:30:00,350,-123,227
2024-02-16 16:00:00,393,-243,150
2024-02-16 16:30:00,216,-64,152
2024-02-16 17:00:00,189,-41,148
2024-02-16 17:30:00,92,152,244
2024-02-16 18:00:00,10,215,225
2024-02-16 18:30:00,0,136,136
2024-02-16 19:00:00,1.23,137,138
2024-02-16 19:30:00,2.46,148,150
2024-02-16 20:00:00,3.69,140,144
2024-02-16 20:30:00,4.92,221,226
2024-02-16 21:00:00,6.15,215,221
2024-02-16 21:30:00,7.38,138,145
2024-02-16 22:00:00,8.62,139,148
2024-02-16 22:30:00,9.85,138,148
2024-02-16 23:00:00,11.1,225,236
2024-02-16 23:30:00,12.3,218,230
2024-02-17 00:00:00,13.5,139,153
2024-02-17 00:30:00,14.8,143,158
2024-02-17 01:00:00,16,137,153
2024-02-17 01:30:00,17.2,231,248
2024-02-17 02:00:00,18.5,219,237
2024-02-17 02:30:00,19.7,137,157
2024-02-17 03:00:00,20.9,141,162
2024-02-17 03:30:00,22.2,142,164
2024-02-17 04:00:00,23.4,144,167
2024-02-17 04:30:00,24.6,228,253
2024-02-17 05:00:00,25.8,219,245
2024-02-17 05:30:00,27.1,138,165
2024-02-17 06:00:00,28.3,137,165
2024-02-17 06:30:00,29.5,140,170
2024-02-17 07:00:00,30.8,231,262
2024-02-17 07:30:00,32,194,226
2024-02-17 08:00:00,142,7,149
2024-02-17 08:30:00,400,-248,152
2024-02-17 09:00:00,817,-632,185
2024-02-17 09:30:00,962,-698,264
2024-02-17 10:00:00,1616,-1401,215
2024-02-17 10:30:00,2515,-2328,187
2024-02-17 11:00:00,3001,-2835,166
2024-02-17 11:30:00,3322,-3154,168
2024-02-17 12:00:00,3521,-3317,204
2024-02-17 12:30:00,3655,-3376,279
2024-02-17 13:00:00,3714,-1459,2255
2024-02-17 13:30:00,3710,-1432,2278
2024-02-17 14:00:00,3589,-1355,2234
2024-02-17 14:30:00,3404,-1151,2253
2024-02-17 15:00:00,3153,-813,2340
2024-02-17 15:30:00,2785,-460,2325
2024-02-17 16:00:00,2227,-48,2179
2024-02-17 16:30:00,1806,418,2224
2024-02-17 17:00:00,1199,-1039,160
2024-02-17 17:30:00,397,-143,254
2024-02-17 18:00:00,39,193,232
2024-02-17 18:30:00,0,137,137
2024-02-17 19:00:00,2.42,135,137
2024-02-17 19:30:00,4.85,134,139
2024-02-17 20:00:00,7.27,138,145
2024-02-17 20:30:00,9.69,219,229
2024-02-17 21:00:00,12.1,137,149
2024-02-17 21:30:00,14.5,136,151
2024-02-17 22:00:00,17,135,152
2024-02-17 22:30:00,19.4,135,154
2024-02-17 23:00:00,21.8,226,248
2024-02-17 23:30:00,24.2,215,239
2024-02-18 00:00:00,26.7,134,161
2024-02-18 00:30:00,29.1,136,165
2024-02-18 01:00:00,31.5,133,165
2024-02-18 01:30:00,33.9,134,168
2024-02-18 02:00:00,36.3,219,255
2024-02-18 02:30:00,38.8,139,178
2024-02-18 03:00:00,41.2,140,181
2024-02-18 03:30:00,43.6,139,183
2024-02-18 04:00:00,46,137,183
2024-02-18 04:30:00,48.5,226,274
2024-02-18 05:00:00,50.9,139,190
2024-02-18 05:30:00,53.3,141,194
2024-02-18 06:00:00,55.7,4354,4410
2024-02-18 06:30:00,58.2,2660,2718
2024-02-18 07:00:00,60.6,2999,3060
2024-02-18 07:30:00,63,3030,3093
2024-02-18 08:00:00,221,2468,2689
2024-02-18 08:30:00,488,2312,2800
2024-02-18 09:00:00,939,1574,2513
2024-02-18 09:30:00,867,1404,2271
2024-02-18 10:00:00,1688,793,2481
2024-02-18 10:30:00,2156,233,2389
2024-02-18 11:00:00,2688,196,2884
2024-02-18 11:30:00,2682,-223,2459
2024-02-18 12:00:00,2744,-470,2274
2024-02-18 12:30:00,3318,-964,2354
2024-02-18 13:00:00,2883,-890,1993
2024-02-18 13:30:00,3247,-972,2275
2024-02-18 14:00:00,3102,-748,2354
2024-02-18 14:30:00,2686,1040,3726
2024-02-18 15:00:00,2195,1542,3737
2024-02-18 15:30:00,1598,2542,4140
2024-02-18 16:00:00,1240,2854,4094
2024-02-18 16:30:00,1079,3040,4119
2024-02-18 17:00:00,545,1461,2006
2024-02-18 17:30:00,232,1851,2083
2024-02-18 18:00:00,18,2269,2287
2024-02-18 18:30:00,0,2973,2973
2024-02-18 19:00:00,1.54,4580,4582
2024-02-18 19:30:00,3.08,2752,2755
2024-02-18 20:00:00,4.62,2582,2587
2024-02-18 20:30:00,6.15,2536,2542
2024-02-18 21:00:00,7.69,2610,2618
2024-02-18 21:30:00,9.23,2574,2583
2024-02-18 22:00:00,10.8,2483,2494
2024-02-18 22:30:00,12.3,2298,2310
2024-02-18 23:00:00,13.8,247,261
2024-02-18 23:30:00,15.4,232,247
2024-02-19 00:00:00,16.9,149,166
2024-02-19 00:30:00,18.5,148,166
2024-02-19 01:00:00,20,145,165
2024-02-19 01:30:00,21.5,239,261
2024-02-19 02:00:00,23.1,230,253
2024-02-19 02:30:00,24.6,150,175
2024-02-19 03:00:00,26.2,152,178
2024-02-19 03:30:00,27.7,150,178
2024-02-19 04:00:00,29.2,238,267
2024-02-19 04:30:00,30.8,231,262
2024-02-19 05:00:00,32.3,149,181
2024-02-19 05:30:00,33.8,151,185
2024-02-19 06:00:00,35.4,4665,4700
2024-02-19 06:30:00,36.9,3200,3237
2024-02-19 07:00:00,38.5,2786,2824
2024-02-19 07:30:00,40,2448,2488
2024-02-19 08:00:00,218,2290,2508
2024-02-19 08:30:00,449,2021,2470
2024-02-19 09:00:00,634,1513,2147
2024-02-19 09:30:00,599,2106,2705
2024-02-19 10:00:00,1744,746,2490
2024-02-19 10:30:00,962,3017,3979
2024-02-19 11:00:00,2746,1176,3922
2024-02-19 11:30:00,2320,153,2473
2024-02-19 12:00:00,3558,-802,2756
2024-02-19 12:30:00,3639,-1381,2258
2024-02-19 13:00:00,3718,-1430,2288
2024-02-19 13:30:00,3871,-1641,2230
2024-02-19 14:00:00,3649,-1739,1910
2024-02-19 14:30:00,3485,-2715,770
2024-02-19 15:00:00,2179,-1512,667
2024-02-19 15:30:00,2966,-2408,558
2024-02-19 16:00:00,2421,-1944,477
2024-02-19 16:30:00,1956,25,1981
2024-02-19 17:00:00,1383,-1053,330
2024-02-19 17:30:00,506,-178,328
2024-02-19 18:00:00,39,265,304
2024-02-19 18:30:00,0,2164,2164
2024-02-19 19:00:00,1.42,1815,1816
2024-02-19 19:30:00,2.85,2046,2049
2024-02-19 20:00:00,4.27,4349,4353
2024-02-19 20:30:00,5.69,2020,2026
2024-02-19 21:00:00,7.12,2253,2260
2024-02-19 21:30:00,8.54,2276,2285
2024-02-19 22:00:00,9.96,644,654
2024-02-19 22:30:00,11.4,485,496
2024-02-19 23:00:00,12.8,410,423
2024-02-19 23:30:00,14.2,371,385
2024-02-20 00:00:00,15.7,153,169
2024-02-20 00:30:00,17.1,150,167
2024-02-20 01:00:00,18.5,149,168
2024-02-20 01:30:00,19.9,237,257
2024-02-20 02:00:00,21.3,226,247
2024-02-20 02:30:00,22.8,148,171
2024-02-20 03:00:00,24.2,150,174
2024-02-20 03:30:00,25.6,147,173
2024-02-20 04:00:00,27,246,273
2024-02-20 04:30:00,28.5,230,258
2024-02-20 05:00:00,29.9,152,182
2024-02-20 05:30:00,31.3,151,182
2024-02-20 06:00:00,32.7,1396,1429
2024-02-20 06:30:00,34.2,3027,3061
2024-02-20 07:00:00,35.6,2658,2694
2024-02-20 07:30:00,37,2322,2359
2024-02-20 08:00:00,214,1954,2168
2024-02-20 08:30:00,424,2834,3258
2024-02-20 09:00:00,573,1608,2181
2024-02-20 09:30:00,1223,1055,2278
2024-02-20 10:00:00,1395,867,2262
2024-02-20 10:30:00,3296,-1199,2097
2024-02-20 11:00:00,3636,-1507,2129
2024-02-20 11:30:00,3756,1901,5657
2024-02-20 12:00:00,4021,681,4702
2024-02-20 12:30:00,3202,1334,4536
2024-02-20 13:00:00,3595,810,4405
2024-02-20 13:30:00,3608,728,4336
2024-02-20 14:00:00,3755,348,4103
2024-02-20 14:30:00,3556,-3291,265
2024-02-20 15:00:00,3310,-2830,480
2024-02-20 15:30:00,2319,-2002,317
2024-02-20 16:00:00,2665,-2340,325
2024-02-20 16:30:00,1475,-1304,171
2024-02-20 17:00:00,616,-446,170
2024-02-20 17:30:00,160,0,160
2024-02-20 18:00:00,24,1684,1708
2024-02-20 18:30:00,0,2858,2858
2024-02-20 19:00:00,1.85,2148,2150
2024-02-20 19:30:00,3.69,2175,2179
2024-02-20 20:00:00,5.54,713,719
2024-02-20 20:30:00,7.38,2488,2495
2024-02-20 21:00:00,9.23,805,814
2024-02-20 21:30:00,11.1,694,705
2024-02-20 22:00:00,12.9,668,681
2024-02-20 22:30:00,14.8,852,867
2024-02-20 23:00:00,16.6,497,514
2024-02-20 23:30:00,18.5,282,300
2024-02-21 00:00:00,20.3,233,253
2024-02-21 00:30:00,22.2,151,173
2024-02-21 01:00:00,24,151,175
2024-02-21 01:30:00,25.8,153,179
2024-02-21 02:00:00,27.7,240,268
2024-02-21 02:30:00,29.5,236,266
2024-02-21 03:00:00,31.4,151,182
2024-02-21 03:30:00,33.2,149,182
2024-02-21 04:00:00,35.1,152,187
2024-02-21 04:30:00,36.9,154,191
2024-02-21 05:00:00,38.8,239,278
2024-02-21 05:30:00,40.6,234,275
2024-02-21 06:00:00,42.5,2432,2474
2024-02-21 06:30:00,44.3,2520,2564
2024-02-21 07:00:00,46.2,1964,2010
2024-02-21 07:30:00,48,2331,2379
2024-02-21 08:00:00,221,2055,2276
2024-02-21 08:30:00,563,3793,4356
2024-02-21 09:00:00,953,1366,2319
2024-02-21 09:30:00,1031,981,2012
2024-02-21 10:00:00,697,-472,225
2024-02-21 10:30:00,1855,-1481,374
2024-02-21 11:00:00,2916,369,3285
2024-02-21 11:30:00,2664,1257,3921
2024-02-21 12:00:00,1681,370,2051
2024-02-21 12:30:00,2682,-695,1987
2024-02-21 13:00:00,1913,-219,1694
2024-02-21 13:30:00,1560,837,2397
2024-02-21 14:00:00,1593,493,2086
2024-02-21 14:30:00,1487,709,2196
2024-02-21 15:00:00,1002,1357,2359
2024-02-21 15:30:00,935,1182,2117
2024-02-21 16:00:00,1170,940,2110
2024-02-21 16:30:00,429,1567,1996
2024-02-21 17:00:00,218,1433,1651
2024-02-21 17:30:00,71,2398,2469
2024-02-21 18:00:00,7,619,626
2024-02-21 18:30:00,0,446,446
2024-02-21 19:00:00,2.5,439,442
2024-02-21 19:30:00,5,4129,4134
2024-02-21 20:00:00,7.5,2513,2521
2024-02-21 20:30:00,10,574,584
2024-02-21 21:00:00,12.5,653,666
2024-02-21 21:30:00,15,670,685
2024-02-21 22:00:00,17.5,718,736
2024-02-21 22:30:00,20,526,546
2024-02-21 23:00:00,22.5,367,390
2024-02-21 23:30:00,25,235,260
2024-02-22 00:00:00,27.5,158,186
2024-02-22 00:30:00,30,152,182
2024-02-22 01:00:00,32.5,146,179
2024-02-22 01:30:00,35,233,268
2024-02-22 02:00:00,37.5,229,267
2024-02-22 02:30:00,40,148,188
2024-02-22 03:00:00,42.5,149,192
2024-02-22 03:30:00,45,143,188
2024-02-22 04:00:00,47.5,146,194
2024-02-22 04:30:00,50,235,285
2024-02-22 05:00:00,52.5,230,283
2024-02-22 05:30:00,55,149,204
2024-02-22 06:00:00,57.5,4579,4637
2024-02-22 06:30:00,60,2882,2942
2024-02-22 07:00:00,62.5,2581,2644
2024-02-22 07:30:00,65,2374,2439
2024-02-22 08:00:00,264,1994,2258
2024-02-22 08:30:00,434,1733,2167
2024-02-22 09:00:00,886,1187,2073
2024-02-22 09:30:00,1418,930,2348
2024-02-22 10:00:00,1658,375,2033
2024-02-22 10:30:00,2604,1526,4130
2024-02-22 11:00:00,2565,-575,1990
2024-02-22 11:30:00,2408,-441,1967
2024-02-22 12:00:00,1560,477,2037
2024-02-22 12:30:00,1641,145,1786
2024-02-22 13:00:00,1315,-505,810
2024-02-22 13:30:00,964,86,1050
2024-02-22 14:00:00,929,1091,2020
2024-02-22 14:30:00,946,-131,815
2024-02-22 15:00:00,947,-214,733
2024-02-22 15:30:00,637,-41,596
2024-02-22 16:00:00,340,1775,2115
2024-02-22 16:30:00,511,1695,2206
2024-02-22 17:00:00,1269,966,2235
2024-02-22 17:30:00,127,167,294
2024-02-22 18:00:00,25,191,216
2024-02-22 18:30:00,0,205,205
2024-02-22 19:00:00,2.42,206,208
2024-02-22 19:30:00,4.85,294,299
2024-02-22 20:00:00,7.27,291,298
2024-02-22 20:30:00,9.69,437,447
2024-02-22 21:00:00,12.1,472,484
2024-02-22 21:30:00,14.5,833,848
2024-02-22 22:00:00,17,817,834
2024-02-22 22:30:00,19.4,743,762
2024-02-22 23:00:00,21.8,710,732
2024-02-22 23:30:00,24.2,375,399
2024-02-23 00:00:00,26.7,226,253
2024-02-23 00:30:00,29.1,224,253
2024-02-23 01:00:00,31.5,228,260
2024-02-23 01:30:00,33.9,220,254
2024-02-23 02:00:00,36.3,217,253
2024-02-23 02:30:00,38.8,223,262
2024-02-23 03:00:00,41.2,223,264
2024-02-23 03:30:00,43.6,222,266
2024-02-23 04:00:00,46,224,270
2024-02-23 04:30:00,48.5,223,271
2024-02-23 05:00:00,50.9,213,264
2024-02-23 05:30:00,53.3,219,272
2024-02-23 06:00:00,55.7,1572,1628
2024-02-23 06:30:00,58.2,3300,3358
2024-02-23 07:00:00,60.6,2697,2758
2024-02-23 07:30:00,63,3866,3929
2024-02-23 08:00:00,164,4618,4782
2024-02-23 08:30:00,463,236,699
2024-02-23 09:00:00,1140,1516,2656
2024-02-23 09:30:00,1486,-178,1308
2024-02-23 10:00:00,2067,2794,4861
2024-02-23 10:30:00,2851,-2035,816
2024-02-23 11:00:00,3136,-2325,811
2024-02-23 11:30:00,3635,-868,2767
2024-02-23 12:00:00,3860,-1017,2843
2024-02-23 12:30:00,4400,-1609,2791
2024-02-23 13:00:00,4061,207,4268
2024-02-23 13:30:00,4083,-1432,2651
2024-02-23 14:00:00,4011,-950,3061
2024-02-23 14:30:00,3835,3530,7365
2024-02-23 15:00:00,3478,685,4163
2024-02-23 15:30:00,408,1688,2096
2024-02-23 16:00:00,2665,-642,2023
2024-02-23 16:30:00,2103,-93,2010
2024-02-23 17:00:00,1471,-769,702
2024-02-23 17:30:00,236,2075,2311
2024-02-23 18:00:00,60,2184,2244
2024-02-23 18:30:00,0,601,601
2024-02-23 19:00:00,0,2601,2601
2024-02-23 19:30:00,0,879,879
2024-02-23 20:00:00,0,2622,2622
2024-02-23 20:30:00,2.09,2873,2875
2024-02-23 21:00:00,4.17,3001,3005
2024-02-23 21:30:00,6.26,2785,2791
2024-02-23 22:00:00,8.35,2987,2995
2024-02-23 22:30:00,10.4,2803,2813
2024-02-23 23:00:00,12.5,1560,1573
2024-02-23 23:30:00,14.6,1335,1350
2024-02-24 00:00:00,16.7,1486,1503
2024-02-24 00:30:00,18.8,1485,1504
2024-02-24 01:00:00,20.9,1415,1436
2024-02-24 01:30:00,23,1418,1441
2024-02-24 02:00:00,25,1399,1424
2024-02-24 02:30:00,27.1,1404,1431
2024-02-24 03:00:00,29.2,1507,1536
2024-02-24 03:30:00,31.3,1498,1529
2024-02-24 04:00:00,33.4,1429,1462
2024-02-24 04:30:00,35.5,1427,1462
2024-02-24 05:00:00,37.6,1485,1523
2024-02-24 05:30:00,39.7,214,254
2024-02-24 06:00:00,41.7,4503,4545
2024-02-24 06:30:00,43.8,3063,3107
2024-02-24 07:00:00,45.9,2579,2625
2024-02-24 07:30:00,48,3712,3760
2024-02-24 08:00:00,455,2726,3181
2024-02-24 08:30:00,172,3941,4113
2024-02-24 09:00:00,353,3110,3463
2024-02-24 09:30:00,1763,1162,2925
2024-02-24 10:00:00,1993,495,2488
2024-02-24 10:30:00,2966,-459,2507
2024-02-24 11:00:00,2621,-173,2448
2024-02-24 11:30:00,2163,301,2464
2024-02-24 12:00:00,3944,228,4172
2024-02-24 12:30:00,4400,-3571,829
2024-02-24 13:00:00,1753,639,2392
2024-02-24 13:30:00,4138,-1407,2731
2024-02-24 14:00:00,4044,-1474,2570
2024-02-24 14:30:00,3774,-3092,682
2024-02-24 15:00:00,3503,-2920,583
2024-02-24 15:30:00,3146,-2494,652
2024-02-24 16:00:00,2688,-199,2489
2024-02-24 16:30:00,2160,-250,1910
2024-02-24 17:00:00,1544,364,1908
2024-02-24 17:30:00,832,1064,1896
2024-02-24 18:00:00,67,2219,2286
2024-02-24 18:30:00,0,5238,5238
2024-02-24 19:00:00,1.54,5225,5227
2024-02-24 19:30:00,3.08,5424,5427
2024-02-24 20:00:00,4.62,3127,3132
2024-02-24 20:30:00,6.15,2634,2640
2024-02-24 21:00:00,7.69,2342,2350
2024-02-24 21:30:00,9.23,556,565
2024-02-24 22:00:00,10.8,2654,2665
2024-02-24 22:30:00,12.3,2671,2683
2024-02-24 23:00:00,13.8,627,641
2024-02-24 23:30:00,15.4,549,564
2024-02-25 00:00:00,16.9,552,569
2024-02-25 00:30:00,18.5,2112,2130
2024-02-25 01:00:00,20,2120,2140
2024-02-25 01:30:00,21.5,2308,2330
2024-02-25 02:00:00,23.1,2199,2222
2024-02-25 02:30:00,24.6,2097,2122
2024-02-25 03:00:00,26.2,2119,2145
2024-02-25 03:30:00,27.7,2122,2150
2024-02-25 04:00:00,29.2,2300,2329
2024-02-25 04:30:00,30.8,2134,2165
2024-02-25 05:00:00,32.3,2109,2141
2024-02-25 05:30:00,33.8,2205,2239
2024-02-25 06:00:00,35.4,4191,4226
2024-02-25 06:30:00,36.9,3197,3234
2024-02-25 07:00:00,38.5,2172,2210
2024-02-25 07:30:00,40,2455,2495
2024-02-25 08:00:00,104,2134,2238
2024-02-25 08:30:00,330,1689,2019
2024-02-25 09:00:00,469,1949,2418
2024-02-25 09:30:00,623,1541,2164
2024-02-25 10:00:00,666,2974,3640
2024-02-25 10:30:00,772,4738,5510
2024-02-25 11:00:00,689,2140,2829
2024-02-25 11:30:00,669,2033,2702
2024-02-25 12:00:00,952,3375,4327
2024-02-25 12:30:00,954,1731,2685
2024-02-25 13:00:00,1453,2360,3813
2024-02-25 13:30:00,1082,1223,2305
2024-02-25 14:00:00,1217,1552,2769
2024-02-25 14:30:00,1461,-1116,345
2024-02-25 15:00:00,1000,1295,2295
2024-02-25 15:30:00,553,2270,2823
2024-02-25 16:00:00,1303,1532,2835
2024-02-25 16:30:00,545,2220,2765
2024-02-25 17:00:00,270,683,953
2024-02-25 17:30:00,130,2500,2630
2024-02-25 18:00:00,31,2707,2738
2024-02-25 18:30:00,0,2974,2974
2024-02-25 19:00:00,1.92,692,694
2024-02-25 19:30:00,3.85,2712,2716
2024-02-25 20:00:00,5.77,730,736
2024-02-25 20:30:00,7.69,2825,2833
2024-02-25 21:00:00,9.62,751,761
2024-02-25 21:30:00,11.5,2600,2612
2024-02-25 22:00:00,13.5,741,754
2024-02-25 22:30:00,15.4,2719,2734
2024-02-25 23:00:00,17.3,288,305
2024-02-25 23:30:00,19.2,150,169
2024-02-26 00:00:00,21.2,142,163
2024-02-26 00:30:00,23.1,140,163
2024-02-26 01:00:00,25,136,161
2024-02-26 01:30:00,26.9,227,254
2024-02-26 02:00:00,28.8,218,247
2024-02-26 02:30:00,30.8,141,172
2024-02-26 03:00:00,32.7,140,173
2024-02-26 03:30:00,34.6,141,176
2024-02-26 04:00:00,36.5,141,178
2024-02-26 04:30:00,38.5,227,265
2024-02-26 05:00:00,40.4,217,257
2024-02-26 05:30:00,42.3,144,186
2024-02-26 06:00:00,44.2,4156,4200
2024-02-26 06:30:00,46.2,4194,4240
2024-02-26 07:00:00,48.1,3322,3370
2024-02-26 07:30:00,50,2891,2941
2024-02-26 08:00:00,187,2338,2525
2024-02-26 08:30:00,481,368,849
2024-02-26 09:00:00,1313,-673,640
2024-02-26 09:30:00,832,24,856
2024-02-26 10:00:00,1042,-282,760
2024-02-26 10:30:00,1172,3040,4212
2024-02-26 11:00:00,968,4494,5462
2024-02-26 11:30:00,3690,-1067,2623
2024-02-26 12:00:00,3924,-2249,1675
2024-02-26 12:30:00,3987,-3489,498
2024-02-26 13:00:00,4070,-3385,685
2024-02-26 13:30:00,4074,-1660,2414
2024-02-26 14:00:00,3984,-2043,1941
2024-02-26 14:30:00,3784,-1559,2225
2024-02-26 15:00:00,3585,-1654,1931
2024-02-26 15:30:00,3208,-2959,249
2024-02-26 16:00:00,1166,698,1864
2024-02-26 16:30:00,2082,-1852,230
2024-02-26 17:00:00,1498,569,2067
2024-02-26 17:30:00,343,2256,2599
2024-02-26 18:00:00,45,1918,1963
2024-02-26 18:30:00,0,1990,1990
2024-02-26 19:00:00,0,2385,2385
2024-02-26 19:30:00,0,5272,5272
2024-02-26 20:00:00,0,5505,5505
2024-02-26 20:30:00,0,4769,4769
2024-02-26 21:00:00,3.59,2540,2544
2024-02-26 21:30:00,7.18,2672,2679
2024-02-26 22:00:00,10.8,2522,2533
2024-02-26 22:30:00,14.4,2652,2666
2024-02-26 23:00:00,18,2276,2294
2024-02-26 23:30:00,21.5,2220,2242
2024-02-27 00:00:00,25.1,2204,2229
2024-02-27 00:30:00,28.7,2220,2249
2024-02-27 01:00:00,32.3,2122,2154
2024-02-27 01:30:00,35.9,2208,2244
2024-02-27 02:00:00,39.5,2320,2360
2024-02-27 02:30:00,43.1,2305,2348
2024-02-27 03:00:00,46.7,2258,2305
2024-02-27 03:30:00,50.3,2144,2194
2024-02-27 04:00:00,53.9,2236,2290
2024-02-27 04:30:00,57.5,2219,2276
2024-02-27 05:00:00,61,2199,2260
2024-02-27 05:30:00,64.6,2129,2194
2024-02-27 06:00:00,68.2,3519,3587
2024-02-27 06:30:00,71.8,5111,5183
2024-02-27 07:00:00,75.4,4862,4937
2024-02-27 07:30:00,79,504,583
2024-02-27 08:00:00,206,1084,1290
2024-02-27 08:30:00,568,395,963
2024-02-27 09:00:00,1414,-373,1041
2024-02-27 09:30:00,1872,-812,1060
2024-02-27 10:00:00,2311,-1372,939
2024-02-27 10:30:00,2955,-585,2370
2024-02-27 11:00:00,3346,-2769,577
2024-02-27 11:30:00,3626,-1306,2320
2024-02-27 12:00:00,3854,-1952,1902
2024-02-27 12:30:00,4001,-1821,2180
2024-02-27 13:00:00,4046,-3508,538
2024-02-27 13:30:00,4014,-1373,2641
2024-02-27 14:00:00,3893,-1047,2846
2024-02-27 14:30:00,3876,-1682,2194
2024-02-27 15:00:00,1419,685,2104
2024-02-27 15:30:00,974,1376,2350
2024-02-27 16:00:00,3014,-1521,1493
2024-02-27 16:30:00,2176,-674,1502
2024-02-27 17:00:00,390,1101,1491
2024-02-27 17:30:00,925,2969,3894
2024-02-27 18:00:00,131,3795,3926
2024-02-27 18:30:00,1,4460,4461
2024-02-27 19:00:00,0,4648,4648
2024-02-27 19:30:00,1.8,4604,4606
2024-02-27 20:00:00,3.6,2582,2586
2024-02-27 20:30:00,5.4,5241,5246
2024-02-27 21:00:00,7.2,4909,4916
2024-02-27 21:30:00,9,2649,2658
2024-02-27 22:00:00,10.8,2624,2635
2024-02-27 22:30:00,12.6,5398,5411
2024-02-27 23:00:00,14.4,491,505
2024-02-27 23:30:00,16.2,306,322
2024-02-28 00:00:00,18,153,171
2024-02-28 00:30:00,19.8,154,174
2024-02-28 01:00:00,21.6,147,169
2024-02-28 01:30:00,23.4,232,255
2024-02-28 02:00:00,25.2,230,255
2024-02-28 02:30:00,27,149,176
